objectid,wd17cd,wd17nm,wd17nmw,bng_e,bng_n,longitude,lat,st_areashape,st_lengthshape
1,E05000026,Abbey, ,544434,184378,0.081291,51.53982162,0.000162797043219745,0.0950559910881689
2,E05000027,Alibon, ,549247,185196,0.150987,51.54592133,0.000176818587487697,0.0810437855256385
3,E05000028,Becontree, ,546863,185869,0.116912,51.55260086,0.000166957945741597,0.0750360494833651
4,E05000029,Chadwell Heath, ,548266,189340,0.138596,51.5834198,0.000438934333712994,0.108752675362314
5,E05000030,Eastbrook, ,550774,186272,0.173453,51.55519104,0.000447233534515363,0.106965939040695
6,E05000031,Eastbury, ,546074,183978,0.104756,51.53580856,0.000186473030703919,0.0908668165300686
7,E05000032,Gascoigne, ,544763,183581,0.085704,51.53258133,0.000141172357522663,0.0936246696851336
8,E05000033,Goresbrook, ,548007,184060,0.132641,51.53604126,0.000165560085008254,0.0717491959922206
9,E05000034,Heath, ,549340,186620,0.152931,51.55868912,0.000259415554262352,0.0973630539955445
10,E05000035,Longbridge, ,545276,184914,0.093644,51.54442978,0.000213210207106754,0.077637721961372
11,E05000036,Mayesbrook, ,547124,185052,0.120332,51.5451889,0.000240572543672275,0.0941520596921541
12,E05000037,Parsloes, ,548150,185599,0.13534801,51.54983139,0.000161207441012891,0.085469159860858
13,E05000038,River, ,549432,182817,0.15264501,51.5245018,0.000405317530892845,0.109877219713307
14,E05000039,Thames, ,547151,182704,0.119742,51.52407837,0.000866225302487026,0.16714946599731
15,E05000040,Valence, ,548153,186867,0.13592499,51.56122971,0.000167593556617,0.0698927573380244
16,E05000041,Village, ,550361,184190,0.166611,51.53659058,0.000278252726220656,0.097667271725451
17,E05000042,Whalebone, ,548545,187662,0.141911,51.56827164,0.000201477948693011,0.0851498621817468
18,E05000043,Brunswick Park, ,528433,193715,-0.14588,51.62760162,0.000412283431060206,0.0968979804560649
19,E05000044,Burnt Oak, ,520522,190761,-0.26113001,51.60279846,0.000268280838820815,0.082065078982651
20,E05000045,Childs Hill, ,524656,186687,-0.20291001,51.56528854,0.00040105854949204,0.111371648899608
21,E05000046,Colindale, ,521442,189584,-0.24826001,51.59201813,0.000342054332263478,0.0921525396448907
22,E05000047,Coppetts, ,528052,191830,-0.15207,51.61074829,0.000353118290644274,0.0889206642096339
23,E05000048,East Barnet, ,527475,195754,-0.15897,51.64614105,0.000487029750122635,0.110405012365418
24,E05000049,East Finchley, ,526811,190033,-0.17062999,51.59487915,0.000325656080505478,0.0961994244575756
25,E05000050,Edgware, ,518863,193351,-0.28420001,51.62643051,0.000721474584777272,0.148637268046276
26,E05000051,Finchley Church End, ,524690,190195,-0.20118,51.59680939,0.000353667020640506,0.103602956411865
27,E05000052,Garden Suburb, ,526124,188445,-0.18111999,51.58076096,0.000613145529322531,0.121734784710863
28,E05000053,Golders Green, ,523819,187290,-0.21477,51.57088852,0.000385570952372185,0.109983975353544
29,E05000054,Hale, ,520890,193803,-0.25477001,51.63005829,0.000704157429723312,0.183503051557172
30,E05000055,Hendon, ,523084,189557,-0.22458,51.59143066,0.000368295013505096,0.0923069025618875
31,E05000056,High Barnet, ,523890,196696,-0.21043,51.65541077,0.00107920765726308,0.23995204545802
32,E05000057,Mill Hill, ,523111,192066,-0.22330999,51.61397171,0.00121877560859116,0.177290964820329
33,E05000058,Oakleigh, ,526687,194738,-0.17072,51.63719177,0.000430954112516408,0.133925388665356
34,E05000059,Totteridge, ,524649,193508,-0.20059,51.62659073,0.001139359602978,0.208664884899323
35,E05000060,Underhill, ,523991,195493,-0.20939,51.6445694,0.00059107635324403,0.204854729158345
36,E05000061,West Finchley, ,525518,191440,-0.18878999,51.60781097,0.000280781985420005,0.0935996593827594
37,E05000062,West Hendon, ,522394,188065,-0.23504999,51.57817078,0.000444716701188912,0.121875527231121
38,E05000063,Woodhouse, ,526776,191859,-0.17048,51.61130142,0.000340211009322444,0.102822606705189
39,E05000064,Barnehurst, ,550460,175355,0.164272,51.45718002,0.000372162703806398,0.127506514235919
40,E05000065,Belvedere, ,549321,178637,0.149278,51.48696899,0.000370983991429415,0.116515961255737
41,E05000066,Blackfen and Lamorbey, ,545401,173876,0.090901,51.4452095,0.000217966571587155,0.099605126307487
42,E05000067,Blendon and Penhill, ,547322,173969,0.118562,51.44554901,0.000271287268310191,0.103247018939802
43,E05000068,Brampton, ,548864,176676,0.141874,51.46947098,0.000254538886460867,0.0916600008637243
44,E05000069,Christchurch, ,548925,175206,0.142132,51.45624924,0.000330075070827731,0.10728500812878
45,E05000070,Colyers, ,550740,176890,0.168954,51.47090149,0.000212684296677876,0.0847066789400934
46,E05000071,Crayford, ,551768,175070,0.182962,51.45426941,0.00051317669383664,0.135521386938146
47,E05000072,Cray Meadows, ,548274,171449,0.13119701,51.42266083,0.000929331237925752,0.169852396272476
48,E05000073,Danson Park, ,547301,175187,0.118768,51.45650101,0.000350940706100098,0.108878072360472
49,E05000074,East Wickham, ,545785,176411,0.097468,51.46789169,0.000281147802477789,0.0798874668925871
50,E05000075,Erith, ,550726,178873,0.169598,51.48871994,0.00044543044126255,0.121535132710957
51,E05000076,Falconwood and Welling, ,545455,175296,0.092262,51.45795822,0.000216042904334309,0.0976887851319885
52,E05000077,Lesnes Abbey, ,548175,178189,0.132596,51.48324966,0.000306748243985046,0.0943130941384107
53,E05000078,Longlands, ,545622,171995,0.093306,51.42824936,0.000335720692310038,0.110502225221187
54,E05000079,North End, ,552701,176856,0.19715101,51.47006989,0.000576038076945497,0.143819912541001
55,E05000080,Northumberland Heath, ,549649,177366,0.15346,51.47546005,0.000226797013163334,0.0861514556770983
56,E05000081,St Mary's, ,549096,173258,0.14377099,51.43870163,0.000572569677157086,0.137344936056812
57,E05000082,St Michael's, ,547201,176845,0.11802,51.47142029,0.000187362019582913,0.0562808991897487
58,E05000083,Sidcup, ,546202,173047,0.102077,51.43756104,0.000349501231707009,0.119191574319318
59,E05000084,Thamesmead East, ,548396,180162,0.13660599,51.50091934,0.000514820496537091,0.106260970077489
60,E05000085,Alperton, ,518344,183853,-0.29488999,51.54116821,0.000266792094012313,0.107214451286151
61,E05000086,Barnhill, ,519301,187233,-0.27994999,51.5713501,0.000386344316351609,0.118064116853735
62,E05000087,Brondesbury Park, ,523503,184107,-0.22045,51.54235077,0.000224141517594657,0.0855787439355475
63,E05000088,Dollis Hill, ,522313,186513,-0.23676001,51.5642395,0.000298173912714518,0.0876270981018732
64,E05000089,Dudden Hill, ,522083,185505,-0.24043,51.55522919,0.000217980425047874,0.11574646391757
65,E05000090,Fryent, ,520182,188419,-0.26684001,51.58182144,0.00034497085687839,0.10690558113024
66,E05000091,Harlesden, ,521490,183879,-0.24954,51.54074097,0.000144337229021493,0.0582031369780915
67,E05000092,Kensal Green, ,522352,183277,-0.23732001,51.53514862,0.000145139251977874,0.0701878395870252
68,E05000093,Kenton, ,517617,188189,-0.30392,51.58029938,0.000290973257118777,0.0953290699770911
69,E05000094,Kilburn, ,524960,183799,-0.19956,51.53926849,0.000122329011895153,0.0593740761814511
70,E05000095,Mapesbury, ,523466,185443,-0.22051001,51.55437088,0.000180643229545358,0.0711146545509768
71,E05000096,Northwick Park, ,516715,187252,-0.31724,51.57205963,0.000347543868278363,0.0998746628292521
72,E05000097,Preston, ,518207,186413,-0.296,51.56420898,0.000309694517686683,0.0866951462961674
73,E05000098,Queens Park, ,524047,183333,-0.21288,51.53527832,0.000192510637228116,0.0779410755345099
74,E05000099,Queensbury, ,519681,189604,-0.27366,51.59257889,0.000266143353284327,0.084604287275945
75,E05000100,Stonebridge, ,520083,183661,-0.26989001,51.53908157,0.000524981009075547,0.130219148653617
76,E05000101,Sudbury, ,516871,185370,-0.31562001,51.55511856,0.000275471921040275,0.104149644100659
77,E05000102,Tokyngton, ,519356,185188,-0.27985001,51.55295944,0.000357698464541701,0.0927059163904966
78,E05000103,Welsh Harp, ,520882,186662,-0.25734001,51.56587982,0.000300705308736813,0.110263597240919
79,E05000104,Wembley Central, ,518205,184839,-0.29655999,51.55007172,0.000207953290274408,0.08823023965285
80,E05000105,Willesden Green, ,522219,184330,-0.23886999,51.54463959,0.000200647644863445,0.093690588382018
81,E05000106,Bickley, ,542443,169027,0.046418,51.40238953,0.000629048141439571,0.125018396148286
82,E05000107,Biggin Hill, ,541094,159119,0.023113,51.31369019,0.00106779933357486,0.179807748724871
83,E05000108,Bromley Common and Keston, ,542215,165398,0.041692,51.36983871,0.00107268487932733,0.219083925598749
84,E05000109,Bromley Town, ,540273,169266,0.015337,51.40507889,0.000480182884573352,0.164131353438095
85,E05000110,Chelsfield and Pratts Bottom, ,547216,162725,0.112379,51.34455109,0.0016212337415963,0.267654428952806
86,E05000111,Chislehurst, ,544442,170313,0.075659,51.4134407,0.00134924345298014,0.207332893256942
87,E05000112,Clock House, ,536163,169328,-0.04369,51.40663147,0.000292839802301925,0.109129499808918
88,E05000113,Copers Cope, ,537815,170017,-0.01968,51.41242981,0.000424754946695697,0.134380894995932
89,E05000114,Cray Valley East, ,548054,168282,0.12671401,51.39426041,0.00171505331792337,0.240333679805933
90,E05000115,Cray Valley West, ,546389,168891,0.10305,51.40016174,0.000508793042852485,0.14732253826733
91,E05000116,Crystal Palace, ,534382,170280,-0.06892,51.41561127,0.000296112528361359,0.0903335256963458
92,E05000117,Darwin, ,542742,160113,0.047142,51.3222084,0.00374563748034105,0.366333759827878
93,E05000118,Farnborough and Crofton, ,544022,164853,0.067413,51.36449051,0.00090437898605951,0.172465328257433
94,E05000119,Hayes and Coney Hall, ,539858,165582,0.007927,51.37208176,0.00139730858307379,0.192300178577134
95,E05000120,Kelsey and Eden Park, ,537051,167654,-0.03157,51.39138031,0.000671573318849569,0.156022255127692
96,E05000121,Mottingham and Chislehurst North, ,542017,172311,0.041613,51.43201065,0.000315676791328518,0.101213720925065
97,E05000122,Orpington, ,546890,165750,0.108949,51.37181091,0.00054949087603072,0.117895707439209
98,E05000123,Penge and Cator, ,535785,170333,-0.04873,51.41576004,0.000382509577250361,0.100596086181604
99,E05000124,Petts Wood and Knoll, ,544615,167525,0.07701,51.38834,0.000555498307394463,0.155193504478259
100,E05000125,Plaistow and Sundridge, ,540853,170677,0.024231,51.41761017,0.000517072842174572,0.119047135085591
101,E05000126,Shortlands, ,539010,168318,-0.00318,51.39686966,0.000317355247128706,0.103805508425663
102,E05000127,West Wickham, ,538494,166071,-0.01146,51.37680054,0.000569520947669869,0.117080367777875
103,E05000128,Belsize, ,527236,184686,-0.16643,51.54673004,0.000101169809649816,0.0466656768630214
104,E05000129,Bloomsbury, ,529655,181984,-0.13256,51.52190018,0.000132251651828536,0.0595975672084458
105,E05000130,Camden Town with Primrose Hill, ,528438,184062,-0.14934,51.54085159,0.000151125447575689,0.0688799776717105
106,E05000131,Cantelowes, ,529498,184536,-0.13389,51.54486847,9.84110381278185e-05,0.0492413887087895
107,E05000132,Fortune Green, ,524882,185333,-0.20014,51.55307007,0.000130476066831947,0.0654210122769045
108,E05000133,Frognal and Fitzjohns, ,526006,185705,-0.1838,51.55615997,0.000198370870399419,0.0715116280496183
109,E05000134,Gospel Oak, ,528008,185341,-0.15507001,51.55244064,8.974288905342e-05,0.0534660923047732
110,E05000135,Hampstead Town, ,526645,186181,-0.17442,51.56029892,0.000317566292246495,0.0984713444151212
111,E05000136,Haverstock, ,528188,184717,-0.15270001,51.54679108,9.48446865207815e-05,0.04936517448749
112,E05000137,Highgate, ,528093,186523,-0.15341,51.56304169,0.000420009074200315,0.0928153568717923
113,E05000138,Holborn and Covent Garden, ,530905,181692,-0.11466,51.51897812,0.000154779738049323,0.0737943080299809
114,E05000139,Kentish Town, ,529104,185286,-0.13929,51.55170059,0.000133381256398262,0.0575937067904806
115,E05000140,Kilburn, ,525799,183940,-0.18741,51.54035187,8.8793337289038e-05,0.0610796473404687
116,E05000141,King's Cross, ,530349,182567,-0.12235,51.52698135,7.92037602606685e-05,0.042582896681706
117,E05000142,Regent's Park, ,528987,182932,-0.14184,51.53057098,0.000174856986556654,0.06815233998201
118,E05000143,St Pancras and Somers Town, ,529714,183428,-0.13118,51.5348587,0.000181270108375215,0.0635678821677568
119,E05000144,Swiss Cottage, ,526951,184105,-0.17075001,51.54156876,0.000162872213690726,0.0859938429876298
120,E05000145,West Hampstead, ,525653,184819,-0.1892,51.54827881,0.000115010366654687,0.0659983609505916
121,E05000146,Addiscombe, ,533593,166444,-0.0817,51.38132858,0.000205087229136837,0.0610869421565779
122,E05000147,Ashburton, ,535349,166837,-0.05633,51.38444138,0.000350217634563396,0.107536234074231
123,E05000148,Bensham Manor, ,531864,168045,-0.10593,51.39611816,0.000186220435998695,0.0686315854536563
124,E05000149,Broad Green, ,531302,166254,-0.11467,51.38014984,0.000343766199740646,0.110314983754633
125,E05000150,Coulsdon East, ,531011,157841,-0.12194,51.30461121,0.000998405391923622,0.164117943305062
126,E05000151,Coulsdon West, ,529713,159972,-0.13978,51.32405853,0.000643801011383403,0.169823508079693
127,E05000152,Croham, ,533237,163581,-0.08788,51.35567856,0.00045524265086021,0.123846389090739
128,E05000153,Fairfield, ,533352,165430,-0.08554,51.37226868,0.000487049159797944,0.130388754100263
129,E05000154,Fieldway, ,538114,163487,-0.01792,51.35366821,0.000191848302280576,0.0660430719953651
130,E05000155,Heathfield, ,536611,163434,-0.03951,51.3535614,0.0011246694541396,0.243091690835091
131,E05000156,Kenley, ,532074,159424,-0.10612,51.3185997,0.000832618768942513,0.155016103736461
132,E05000157,New Addington, ,538527,162101,-0.01253,51.34112167,0.000311867702408562,0.105849479481788
133,E05000158,Norbury, ,530911,169616,-0.11905,51.41046143,0.000325420287997303,0.0978153019980907
134,E05000159,Purley, ,530154,161730,-0.13281,51.33975983,0.000538726815833879,0.165454389841584
135,E05000160,Sanderstead, ,533929,160814,-0.07899,51.33065033,0.000818652460188514,0.157653351503956
136,E05000161,Selhurst, ,532966,167445,-0.09033,51.3904686,0.000293599937239314,0.0822069079322679
137,E05000162,Selsdon and Ballards, ,535290,162268,-0.05892,51.34339905,0.000825619087878855,0.184090462585349
138,E05000163,Shirley, ,536489,166163,-0.04022,51.37810898,0.000362246559986878,0.138878632529509
139,E05000164,South Norwood, ,533870,168952,-0.07678,51.40380096,0.000307284731158564,0.101339747177525
140,E05000165,Thornton Heath, ,532495,168827,-0.09658,51.40299988,0.00021720523329049,0.0735358409864848
141,E05000166,Upper Norwood, ,532433,170257,-0.09693,51.41587067,0.000339027137758959,0.115540444887657
142,E05000167,Waddon, ,531605,164129,-0.1111,51.36098862,0.000470859213238311,0.115221462031471
143,E05000168,West Thornton, ,530971,167755,-0.11887,51.39371872,0.000254625179265368,0.0839143139604519
144,E05000169,Woodside, ,534625,167779,-0.06637,51.39308167,0.000279863060409884,0.0894125787142433
145,E05000170,Acton Central, ,519997,181039,-0.27202001,51.51554108,0.000229863816862219,0.0896362519359182
146,E05000171,Cleveland, ,516520,182148,-0.32174,51.52622986,0.000288721869648645,0.107852365907636
147,E05000172,Dormers Wells, ,513742,181092,-0.36210999,51.51729965,0.000292397427540694,0.10484497739994
148,E05000173,Ealing Broadway, ,517288,181128,-0.31101999,51.51689911,0.000240519428487907,0.0813629886910232
149,E05000174,Ealing Common, ,518521,180272,-0.29354,51.50894928,0.000277281543253854,0.0806106291434846
150,E05000175,East Acton, ,520511,182112,-0.26425001,51.52507019,0.000553929917608633,0.154679360357613
151,E05000176,Elthorne, ,515828,179675,-0.33252999,51.50415039,0.00025896334107021,0.0912791803050119
152,E05000177,Greenford Broadway, ,513416,182660,-0.36629999,51.53145981,0.000326118074273635,0.130849068082749
153,E05000178,Greenford Green, ,514686,183987,-0.34757,51.54312897,0.000438699893366304,0.141655001447682
154,E05000179,Hanger Hill, ,518434,182120,-0.29416999,51.52558136,0.000424600555564794,0.129340093904161
155,E05000180,Hobbayne, ,515236,181403,-0.34049001,51.51979828,0.0002862111987311,0.0789871542797252
156,E05000181,Lady Margaret, ,513205,181637,-0.36967,51.52230835,0.000199751746979884,0.0811629619706605
157,E05000182,Northfield, ,516945,179087,-0.31663001,51.49863052,0.000199419809449537,0.089115232153163
158,E05000183,North Greenford, ,516073,184839,-0.32730001,51.55051041,0.000422264470895982,0.134415246283211
159,E05000184,Northolt Mandeville, ,512751,184565,-0.37527999,51.54872131,0.000357342451219952,0.105467736143541
160,E05000185,Northolt West End, ,511303,183433,-0.39651,51.5388298,0.00045948449708493,0.125654663260624
161,E05000186,Norwood Green, ,513779,179256,-0.36217001,51.50080109,0.000491591126560485,0.131666887699549
162,E05000187,Perivale, ,516484,183227,-0.32190001,51.53593063,0.000436422079260296,0.139858084715664
163,E05000188,South Acton, ,519732,179922,-0.27621999,51.50555038,0.000222648193727741,0.0765454901959158
164,E05000189,Southall Broadway, ,512575,180254,-0.37919,51.51000977,0.000209457274316192,0.0918702538926988
165,E05000190,Southall Green, ,511761,179168,-0.39126,51.50040817,0.000205397244622037,0.0780044698702017
166,E05000191,Southfield, ,520691,179377,-0.26258999,51.50045013,0.000184994709810126,0.0656245798517891
167,E05000192,Walpole, ,516957,179928,-0.31617999,51.50619125,0.000189855056420918,0.0646291568805607
168,E05000193,Bowes, ,531483,192089,-0.10245,51.6122818,0.000192528406885896,0.124110133219612
169,E05000194,Bush Hill Park, ,532941,194687,-0.08042,51.63528824,0.000327825432873571,0.110773031111905
170,E05000195,Chase, ,531422,199207,-0.10066,51.6762619,0.00220124158273946,0.29657034906743
171,E05000196,Cockfosters, ,527997,197445,-0.15081,51.66122055,0.00135298187220415,0.236225374835258
172,E05000197,Edmonton Green, ,535043,192950,-0.05074,51.61917877,0.000405842149021887,0.12267464505704
173,E05000198,Enfield Highway, ,536383,197335,-0.02969,51.65826035,0.000602381657288073,0.119144872909736
174,E05000199,Enfield Lock, ,536635,198893,-0.02544,51.67219925,0.000422669219088169,0.0970686010247923
175,E05000200,Grange, ,532157,195682,-0.09137,51.64440918,0.000426688636434771,0.112943532773474
176,E05000201,Haselbury, ,533440,193357,-0.07372,51.62321854,0.000233168290847102,0.0803133511930831
177,E05000202,Highlands, ,530904,197284,-0.10887,51.65909958,0.000661050451454848,0.137817435091656
178,E05000203,Jubilee, ,535608,194766,-0.04188,51.63536072,0.000510107268407885,0.141073138761663
179,E05000204,Lower Edmonton, ,535464,193776,-0.04434,51.62649918,0.000283351621504935,0.108141178641222
180,E05000205,Palmers Green, ,531835,192895,-0.09707,51.61943817,0.000252114667364932,0.0853551100659125
181,E05000206,Ponders End, ,536187,195789,-0.03312,51.64440918,0.00046016365494815,0.115329866896874
182,E05000207,Southbury, ,534114,196542,-0.06277,51.65167999,0.000372452275465735,0.100549247357651
183,E05000208,Southgate, ,529928,194448,-0.12402,51.63383865,0.000348972746821074,0.113207072713658
184,E05000209,Southgate Green, ,529878,192851,-0.12534,51.61949921,0.00033927267561469,0.100192487075361
185,E05000210,Town, ,532992,197449,-0.07864,51.66009903,0.00028991286834307,0.0871768826976363
186,E05000211,Turkey Street, ,535274,198954,-0.04508,51.67308044,0.00029391754000562,0.0750793449066758
187,E05000212,Upper Edmonton, ,534193,192015,-0.06337,51.61098099,0.00034295495851272,0.136978974898464
188,E05000213,Winchmore Hill, ,531301,193979,-0.10437,51.62931061,0.000358459512633231,0.109741881520641
189,E05000214,Abbey Wood, ,546816,178669,0.113238,51.48791122,0.000343925694152942,0.0858873015200531
190,E05000215,Blackheath Westcombe, ,540049,177455,0.015356,51.47872162,0.000276672849515674,0.103241359409505
191,E05000216,Charlton, ,541457,177891,0.035792,51.48228836,0.000262877212684835,0.0888812250621918
192,E05000217,Coldharbour and New Eltham, ,543436,172428,0.062059,51.43270111,0.000329576768264913,0.0913871525718043
193,E05000218,Eltham North, ,543431,175383,0.063184,51.4592514,0.000330512222950574,0.108867409427036
194,E05000219,Eltham South, ,543742,174021,0.067105,51.44694138,0.000598277903319186,0.132624458958547
195,E05000220,Eltham West, ,541497,175377,0.035362,51.45969009,0.000313765339870478,0.0935764902163964
196,E05000221,Glyndon, ,544655,178804,0.08219,51.48968124,0.000200329634273151,0.0797822066772609
197,E05000222,Greenwich West, ,538594,177146,-0.0057,51.47629929,0.000327149278949911,0.129287929870008
198,E05000223,Kidbrooke with Hornfair, ,541854,176630,0.041,51.47085953,0.000307234501778535,0.0884592616966583
199,E05000224,Middle Park and Sutcliffe, ,541117,173988,0.029343,51.44729996,0.000425693336141222,0.143007821016622
200,E05000225,Peninsula, ,540033,179031,0.015751,51.4928894,0.000442627500497803,0.11995361295352
201,E05000226,Plumstead, ,545924,178299,0.100247,51.48482132,0.000303085274444167,0.106760347509662
202,E05000227,Shooters Hill, ,544200,176748,0.074802,51.47132111,0.000487875659503438,0.117043293469187
203,E05000228,Thamesmead Moorings, ,545998,180063,0.102041,51.5006485,0.000507381906404009,0.106697257741517
204,E05000229,Woolwich Common, ,543528,177730,0.065532,51.48031998,0.000339112183769394,0.100002736629813
205,E05000230,Woolwich Riverside, ,542297,178809,0.048251,51.49032974,0.000328513646016802,0.117779959841066
206,E05000250,Addison, ,523640,179464,-0.2201,51.50059891,7.1841158833212e-05,0.0479188715539997
207,E05000251,Askew, ,522018,179714,-0.24337,51.50320053,9.87390191657575e-05,0.0615228000447311
208,E05000252,Avonmore and Brook Green, ,524042,178845,-0.21453001,51.49494934,0.000116081065574574,0.0659485222384627
209,E05000253,College Park and Old Oak, ,522459,181963,-0.23624,51.52331161,0.000445196765539071,0.104754000136925
210,E05000254,Fulham Broadway, ,525088,177577,-0.19992,51.48331833,8.64579757170675e-05,0.0470449063059497
211,E05000255,Fulham Reach, ,523772,177856,-0.21876,51.48611832,0.0001064940118367,0.0565985460491389
212,E05000256,Hammersmith Broadway, ,523240,178633,-0.22615001,51.49322128,0.000135707184437689,0.0637394461213471
213,E05000257,Munster, ,524335,176914,-0.21099,51.47753143,8.0794684722098e-05,0.0455732632921742
214,E05000258,North End, ,524704,178057,-0.20528001,51.48772049,8.22211799163655e-05,0.0445380889980465
215,E05000259,Palace Riverside, ,523893,176497,-0.2175,51.47388077,0.000147214643638827,0.0780013331317321
216,E05000260,Parsons Green and Walham, ,525321,176534,-0.19693001,51.4738884,0.000115934462548403,0.0717535856080006
217,E05000261,Ravenscourt Park, ,522145,178873,-0.24183001,51.49560928,0.000149173151984304,0.072604343273041
218,E05000262,Sands End, ,525802,176110,-0.19016001,51.46997833,0.000147791427488085,0.0699169924415096
219,E05000263,Shepherd's Bush Green, ,523240,180112,-0.22563,51.50651169,0.000138331279485847,0.0626185344508824
220,E05000264,Town, ,524862,176732,-0.20347001,51.47576904,8.42893687438245e-05,0.047745616650521
221,E05000265,Wormholt and White City, ,522339,180556,-0.23845001,51.51068878,0.000116773976134779,0.0530942132082597
222,E05000266,Alexandra, ,529523,190387,-0.13136999,51.59743881,0.000339168110154417,0.092412199642056
223,E05000267,Bounds Green, ,530243,191163,-0.12069,51.60425186,0.000179895049951668,0.073722999378798
224,E05000268,Bruce Grove, ,533305,190094,-0.07691,51.59392929,0.000121510592309006,0.0543057317293125
225,E05000269,Crouch End, ,529666,188263,-0.13009,51.57831955,0.000186817183653333,0.0807094955282469
226,E05000270,Fortis Green, ,528059,189699,-0.15275,51.59159088,0.000258277691694061,0.114889032484202
227,E05000271,Harringay, ,531449,188211,-0.1044,51.57743835,0.000203120158392222,0.0742265319708312
228,E05000272,Highgate, ,528141,188258,-0.15209,51.57862854,0.000323573794464779,0.122263074789734
229,E05000273,Hornsey, ,530433,189213,-0.11868,51.58668137,0.000136717611724728,0.0615634322968502
230,E05000274,Muswell Hill, ,529197,189172,-0.13652,51.58660126,0.000214464845391927,0.0915191957625925
231,E05000275,Noel Park, ,531193,190038,-0.10741,51.59392166,0.00015901731466508,0.0629404612614911
232,E05000276,Northumberland Park, ,534515,191132,-0.05906,51.60297012,0.00024500757590874,0.102188325086064
233,E05000277,St Ann's, ,532437,188747,-0.08994,51.58203125,0.000141875214124543,0.0673535003350269
234,E05000278,Seven Sisters, ,533558,188427,-0.0739,51.57889175,0.000167908259348233,0.091016371569796
235,E05000279,Stroud Green, ,530914,188013,-0.11218,51.57579041,0.000141846421456838,0.0588062928598217
236,E05000280,Tottenham Green, ,533648,189087,-0.07235,51.58480072,0.000176367920367403,0.0716012875108098
237,E05000281,Tottenham Hale, ,534521,189778,-0.05949,51.59080124,0.000248046743972096,0.0821250353574044
238,E05000282,West Green, ,532322,189860,-0.09118,51.59206009,0.000181519731894664,0.0656182311804547
239,E05000283,White Hart Lane, ,532755,191140,-0.08445,51.6034584,0.000220455979504366,0.0774236132345748
240,E05000284,Woodside, ,531516,190985,-0.10239,51.60234833,0.000194281189053334,0.0738005029541744
241,E05000285,Belmont, ,516977,190886,-0.31224999,51.60467148,0.000230627478130493,0.0922867425967361
242,E05000286,Canons, ,517364,193105,-0.30592,51.62453079,0.000730503595803862,0.15003621115611
243,E05000287,Edgware, ,519250,190753,-0.27948999,51.60300064,0.000182102800300751,0.0680312033958273
244,E05000288,Greenhill, ,515788,188408,-0.33023,51.5826416,0.000226347904224638,0.0874186985785328
245,E05000289,Harrow on the Hill, ,515118,186510,-0.34051999,51.5657196,0.000463238723430628,0.115414449520049
246,E05000290,Harrow Weald, ,514533,191919,-0.34718999,51.61445999,0.000595805310998407,0.137681582320646
247,E05000291,Hatch End, ,512921,191417,-0.37062001,51.61027145,0.000425579971381868,0.113610431785122
248,E05000292,Headstone North, ,513617,190017,-0.36103001,51.59754944,0.000427723413355805,0.122837989361714
249,E05000293,Headstone South, ,514234,188930,-0.35247999,51.5876503,0.000190403146225213,0.0738727669319192
250,E05000294,Kenton East, ,518376,189314,-0.29258999,51.59024811,0.000165978361982285,0.0738802162392246
251,E05000295,Kenton West, ,516718,189385,-0.31648999,51.59122849,0.000228946680449812,0.0816518121601842
252,E05000296,Marlborough, ,515460,189535,-0.33458999,51.59283829,0.000213650222020288,0.0899091470689663
253,E05000297,Pinner, ,511546,190587,-0.39074001,51.60308075,0.000425353851481229,0.1269452415975
254,E05000298,Pinner South, ,511946,188424,-0.38565001,51.58356094,0.000304306699092299,0.0939685676243635
255,E05000299,Queensbury, ,518098,190294,-0.29627001,51.59910965,0.000209391374355989,0.102288127279922
256,E05000300,Rayners Lane, ,512676,187662,-0.37537,51.5765686,0.000198407577032612,0.0803058202220055
257,E05000301,Roxbourne, ,513439,186514,-0.36473,51.56610107,0.000195262827477506,0.0882437383547655
258,E05000302,Roxeth, ,513565,185739,-0.36316001,51.55910873,0.000204204717183186,0.0806668190080649
259,E05000303,Stanmore Park, ,516121,192156,-0.32418999,51.61626053,0.000578915046692261,0.122977463655672
260,E05000304,Wealdstone, ,515202,190225,-0.33809,51.59909058,0.000155204202333923,0.0707984610736601
261,E05000305,West Harrow, ,514018,187733,-0.35598001,51.57693863,0.000196465825038832,0.0789424839637028
262,E05000306,Brooklands, ,550276,188279,0.16713101,51.573349,0.000544937458499376,0.132470318267041
263,E05000307,Cranham, ,557231,188611,0.26755899,51.57444,0.000849870908728912,0.171171035393895
264,E05000308,Elm Park, ,552366,185008,0.195851,51.54339981,0.000474943271789329,0.125540600958427
265,E05000309,Emerson Park, ,554963,188650,0.234874,51.57542038,0.000601971643000526,0.169474576474272
266,E05000310,Gooshays, ,554454,193213,0.229541,51.61655045,0.00100696307729577,0.193649524193046
267,E05000311,Hacton, ,553932,185873,0.218793,51.55075073,0.000319516417298462,0.101606333840736
268,E05000312,Harold Wood, ,555514,190681,0.243717,51.59350967,0.000984504303168591,0.199819777686432
269,E05000313,Havering Park, ,550821,192588,0.17684101,51.6119194,0.00126966160287981,0.191415369226166
270,E05000314,Heaton, ,552987,191694,0.207707,51.60330963,0.000443192503377083,0.13657279163191
271,E05000315,Hylands, ,552410,187242,0.19745199,51.5634613,0.00037565640265208,0.0911345841461667
